 	Area	Mean	X	Y	Median	R	Theta
1	0	254	256	256	254	512.000	270.000
2	0	159	282	256	159	19.678	357.797
3	0	159	230	256	159	19.678	182.203
4	0	157	214	278	157	10.692	208.706
5	0	157	298	234	157	10.903	26.565
6	0	155	257	262	155	72.408	278.130
7	0	155	255	262	155	72.408	261.870
8	0	155	284	256	155	18.274	357.955
9	0	155	228	256	155	18.274	182.045
10	0	155	257	250	155	100.411	78.690
11	0	155	255	250	155	100.411	101.310
12	0	149	297	256	149	12.484	358.603
13	0	149	215	256	149	12.484	181.397
14	0	146	326	256	146	7.314	359.182
15	0	146	186	256	146	7.314	180.818
16	0	137	255	387	137	3.879	269.566
17	0	137	374	256	137	4.339	359.514
18	0	137	138	256	137	4.339	180.486
19	0	137	257	125	137	3.938	89.559
20	0	134	257	386	134	3.908	270.437
21	0	134	150	303	134	4.400	204.362
22	0	134	362	209	134	4.431	23.459
23	0	134	255	126	134	3.969	90.444
24	0	130	257	329	130	6.918	270.774
25	0	130	493	256	130	2.160	359.758
26	0	130	19	256	130	2.160	180.242
27	0	130	255	183	130	7.110	90.796
28	0	124	292	344	124	5.333	292.023
29	0	124	220	168	124	5.438	112.479
30	0	122	292	420	122	3.032	282.308
31	0	122	220	92	122	3.067	102.454
32	0	121	292	483	121	2.218	278.973
33	0	121	220	29	121	2.237	99.051
34	0	117	292	469	117	2.359	279.549
35	0	117	220	43	117	2.381	99.638
36	0	116	445	419	116	2.046	319.051
37	0	116	442	285	116	2.718	350.838
38	0	116	70	227	116	2.722	171.439
39	0	116	67	93	116	2.057	139.399
