 	Area	Mean	X	Y	Median	R	Theta
1	0	254	256	256	254	512.000	270.000
2	0	154	255	262	154	72.408	261.870
3	0	154	257	250	154	100.411	78.690
4	0	153	223	277	153	12.909	213.690
5	0	153	289	235	153	13.269	31.218
6	0	151	293	256	151	13.833	358.452
7	0	151	219	256	151	13.833	181.548
8	0	143	301	256	143	11.375	358.727
9	0	143	211	256	143	11.375	181.273
10	0	142	306	256	142	10.238	358.854
11	0	142	206	256	142	10.238	181.146
12	0	140	326	256	140	7.314	359.182
13	0	140	186	256	140	7.314	180.818
14	0	135	257	291	135	14.217	271.591
15	0	135	255	221	135	15.052	91.685
16	0	133	257	386	133	3.908	270.437
17	0	133	255	126	133	3.969	90.444
18	0	130	255	314	130	8.677	269.029
19	0	130	257	198	130	8.981	88.995
20	0	129	255	387	129	3.879	269.566
21	0	129	257	126	129	3.969	89.556
22	0	127	485	256	127	2.236	359.750
23	0	127	427	256	127	2.994	359.665
24	0	127	104	256	127	3.368	180.377
25	0	127	27	256	127	2.236	180.250
26	0	126	255	357	126	5.019	269.438
27	0	126	493	256	126	2.160	359.758
28	0	126	19	256	126	2.160	180.242
29	0	126	257	155	126	5.120	89.427
30	0	125	461	256	125	2.498	359.721
31	0	125	51	256	125	2.498	180.279
32	0	121	220	407	121	3.278	256.675
33	0	121	292	105	121	3.319	76.504
34	0	118	328	424	118	2.787	293.076
35	0	118	184	88	118	2.815	113.323
36	0	117	162	480	117	2.100	247.326
37	0	117	350	32	117	2.116	67.143
38	0	114	107	479	114	1.903	236.369
39	0	114	405	33	114	1.915	56.132
40	0	112	6	385	112	1.817	207.474
41	0	112	22	378	112	1.937	207.728
42	0	112	490	134	112	1.944	27.343
43	0	112	506	127	112	1.823	27.112
44	0	107	506	509	107	1.437	314.545
45	0	107	6	4	107	1.445	134.886
